citation,doi,doi_num,citations,date.of.entry,type,journal,year_pdf,year_issue,participants_count,group_identifier,evolution_word,culture_word,universal_word,ppt_age_absolute,ppt_age_m_sd,multi_study_paper,countries,countries_info_given,crosscultural,culture_ppt_n,older_ppt
NA,10.1111/cdev.13178,13178,4,13.09.2022,research article,Child Development,2019,"2019, 1",255,no,no,no,no,NA,"47.75,7.37",no,usa,yes,no,164,no
NA,10.1111/cdev.13177,13177,5,13.09.2022,research article,Child Development,2020,"2020, 2",211,yes,no,yes,no,6,NA,no,netherlands,yes,yes,"197, 426, 2567, 149, 532, 380",no
NA,10.1111/cdev.13175,13175,9,13.09.2022,research article,Child Development,2020,"2020, 2",861,no,no,no,no,"6, 7, 8",NA,no,usa,yes,no,639,no
NA,10.1111/cdev.13174,13174,11,13.09.2022,research article,Child Development,2020,"2020, 1",152,no,no,no,no,"4, 7",NA,no,usa,yes,no,135,no
NA,10.1111/cdev.13173,13173,2,13.09.2022,research article,Child Development,2019,"2019, 6",307,yes,no,no,no,"1, 2, 3",NA,no,usa,yes,no,824,no
NA,10.1111/cdev.13172,13172,5,13.09.2022,research article,Child Development,2020,"2020, 1",164,no,no,no,no,"4, 5, 6, 7, 8, 9, 10",NA,yes,japan,yes,no,70,yes
NA,10.1111/cdev.13171,13171,13,13.09.2022,research article,Child Development,2020,"2020, 1",538,yes,no,yes,no,"6, 7, 8, 9, 10",NA,no,usa,yes,no,890,yes
NA,10.1111/cdev.13170,13170,17,13.09.2022,research article,Child Development,2019,"2019, 2",118,no,no,yes,no,"2,3,4,5,6,7,8,9,10",NA,no,usa,no,no,194,yes
NA,10.1111/cdev.13169,13169,16,13.09.2022,research article,Child Development,2020,"2020, 1",195,yes,no,no,no,"0, 1, 2",NA,no,romania,yes,no,136,yes
NA,10.1111/cdev.13166,13166,4,13.09.2022,research article,Child Development,2019,"2019, 1",258,yes,no,yes,no,10,NA,no,usa,yes,no,337,yes
NA,10.1111/cdev.13165,13165,11,13.09.2022,research article,Child Development,2020,"2020, 1",198,no,yes,yes,yes,"4, 5",NA,yes,usa,yes,no,128,no
NA,10.1111/cdev.13164,13164,5,13.09.2022,research article,Child Development,2020,"2020, 1",189,no,no,yes,yes,"1, 2",NA,yes,uk,yes,yes,"987, 2863, 5450, 827, 1183, 639, 1056, 6931, 712, 1093, 900",no
NA,10.1111/cdev.13163,13163,9,13.09.2022,research article,Child Development,2020,"2020, 1",218,no,no,yes,no,"4, 5, 6, 7",NA,yes,usa,yes,no,105,no
NA,10.1111/cdev.13162,13162,7,13.09.2022,research article,Child Development,2020,"2020, 1",245,no,no,yes,yes,"8, 9, 10",NA,yes,usa,yes,no,101,yes
NA,10.1111/cdev.13161,13161,8,13.09.2022,research article,Child Development,2020,"2020, 1",286,no,no,yes,no,"5, 6",NA,yes,turkey,yes,no,60,no
NA,10.1111/cdev.13160,13160,15,13.09.2022,research article,Child Development,2020,"2020, 1",348,no,no,no,no,"1, 2, 4, 6",NA,no,canada,yes,no,255,no
NA,10.1111/cdev.13159,13159,5,13.09.2022,research article,Child Development,2020,"2020, 1",184,yes,no,no,no,"7, 9",NA,no,hungary,yes,no,60,no
NA,10.1111/cdev.13158,13158,18,13.09.2022,research article,Child Development,2020,"2020, 1",780,no,no,yes,no,"5, 8",NA,no,usa,no,no,430,no
NA,10.1111/cdev.13157,13157,13,13.09.2022,research article,Child Development,2019,"2019, 1",171,yes,no,no,no,"5,6,7,8",NA,no,usa,yes,no,72,no
NA,10.1111/cdev.13155,13155,18,13.09.2022,research article,Child Development,2020,"2020, 1",266,no,yes,no,no,"0, 2, 4, 6, 8",NA,no,germany,yes,no,342,no
NA,10.1111/cdev.13153,13153,11,13.09.2022,research article,Child Development,2020,"2020, 1",548,no,no,yes,no,"3,4,5,6",NA,no,usa,yes,no,248,no
NA,10.1111/cdev.13152,13152,10,13.09.2022,research article,Child Development,2020,"2020, 2",216,no,no,no,no,0,NA,no,finland,yes,no,362,no
NA,10.1111/cdev.13151,13151,12,13.09.2022,research article,Child Development,2020,"2020, 1",450,yes,no,yes,yes,"8, 9, 10",NA,no,"china,colombia,italy,jordan,kenya,philippines,sweden,thailand,usa",yes,yes,"145, 65, 122, 68, 60, 72, 61, 72, 62, 67, 58",yes
NA,10.1111/cdev.13150,13150,7,13.09.2022,research article,Child Development,2019,"2019, 6",564,yes,no,yes,no,"7, 10",NA,no,switzerland,yes,no,2043,yes
NA,10.1111/cdev.13149,13149,4,13.09.2022,research article,Child Development,2019,"2019, 4",328,no,no,no,no,"7,8,9,10",NA,yes,uk,yes,no,338,yes
NA,10.1111/cdev.13147,13147,9,13.09.2022,research article,Child Development,2020,"2020, 1",281,no,no,no,no,"4, 5",NA,yes,usa,yes,no,139,no
NA,10.1111/cdev.13146,13146,4,13.09.2022,research article,Child Development,2019,"2019, 4",227,no,no,yes,no,"0,6,7,8",NA,no,netherlands,yes,no,193,NA
NA,10.1111/cdev.13145,13145,7,13.09.2022,research article,Child Development,2020,"2020, 1",23,yes,no,no,yes,4,NA,no,new zealand,yes,no,255090,no
NA,10.1111/cdev.13144,13144,19,13.09.2022,research article,Child Development,2020,"2020, 1",289,no,no,no,no,"6, 7, 8","7.61, 0.34",no,usa,yes,no,177,no
NA,10.1111/cdev.13143,13143,8,13.09.2022,research article,Child Development,2019,"2019, 1",153,no,no,yes,no,"4,5",NA,no,usa,yes,no,96,no
NA,10.1111/cdev.13142,13142,6,13.09.2022,research article,Child Development,2020,"2020, 1",97,yes,no,no,no,"7, 8, 9, 10",NA,no,usa,yes,no,140,yes
NA,10.1111/cdev.13140,13140,6,13.09.2022,research article,Child Development,2020,"2020, 1",262,no,no,no,no,"1, 8",NA,no,usa,yes,no,82,no
NA,10.1111/cdev.13139,13139,10,13.09.2022,research article,Child Development,2020,"2020, 1",492,no,no,yes,yes,"4, 5, 6",NA,no,usa,yes,no,61,no
NA,10.1111/cdev.13137,13137,21,13.09.2022,research article,Child Development,2019,"2019, 6",171,no,yes,no,no,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10",NA,no,usa,yes,no,4239,no
NA,10.1111/cdev.13136,13136,10,13.09.2022,research article,Child Development,2020,"2020, 1",371,yes,no,no,no,0,NA,no,usa,yes,no,958,yes
NA,10.1111/cdev.13135,13135,36,13.09.2022,research article,Child Development,2019,"2019, 2",120,yes,yes,yes,no,"8,9,10",NA,no,"algeria,colombia,estonia,ethiopia,germany,israel,nepal,norway,poland,romania,south africa,south korea,spain,turkey,uk",no,yes,NA,yes
NA,10.1111/cdev.13134,13134,34,13.09.2022,research article,Child Development,2019,"2019, 2",308,yes,no,yes,no,"8,9,10",NA,no,"algeria,brazil,canada,chile,uk,israel,nepal,south africa,south korea,spain,romania,rwanda,usa,uganda",yes,yes,"286, 763, 48, 502, 653, 83, 334, 1751, 1872, 759, 98, 426, 678, 380",yes
NA,10.1111/cdev.13133,13133,53,13.09.2022,research article,Child Development,2019,"2019, 2",211,yes,yes,yes,no,"7,8,9,10",NA,no,"algeria,colombia,estonia,ethiopia,germany,israel,nepal,norway,poland,romania,south africa,south korea,spain,turkey,uk",no,yes,14752,yes
NA,10.1111/cdev.13131,13131,8,13.09.2022,empirical report,Child Development,2019,"2019, 2",138,no,yes,yes,yes,"0,1,2",NA,no,sweden,yes,no,59,no
NA,10.1111/cdev.13130,13130,8,13.09.2022,research article,Child Development,2019,"2019, 2",303,yes,no,yes,no,"7,8,9,10",NA,no,israel,yes,no,"644, 1383",yes
NA,10.1111/cdev.13126,13126,30,13.09.2022,research article,Child Development,2020,"2020, 1",685,no,no,no,no,"3, 10",NA,no,usa,no,no,79,yes
NA,10.1111/cdev.13124,13124,9,13.09.2022,research article,Child Development,2019,"2019, 4",490,no,no,yes,no,"0,1",NA,no,uk,yes,no,150,no
NA,10.1111/cdev.13123,13123,28,13.09.2022,research article,Child Development,2020,"2020, 1",415,yes,yes,yes,no,"5, 6, 10",NA,no,finland,yes,no,1880,yes
NA,10.1111/cdev.13114,13114,6,13.09.2022,research article,Child Development,2019,"2019, 6",96,yes,no,yes,no,"0, 2, 3",NA,no,usa,yes,no,322,no
NA,10.1111/cdev.13113,13113,22,13.09.2022,research article,Child Development,2019,"2019, 1",156,no,no,no,no,"3,4",NA,no,france,yes,no,45,no
NA,10.1111/cdev.13112,13112,14,13.09.2022,research article,Child Development,2020,"2020, 1",37,yes,no,yes,yes,"3, 4, 5, 6",NA,no,usa,yes,no,145,no
NA,10.1111/cdev.13111,13111,19,13.09.2022,research article,Child Development,2019,"2019, 6",240,no,no,no,no,"6, 7, 8, 10",NA,no,usa,yes,no,48,yes
NA,10.1111/cdev.13110,13110,12,13.09.2022,research article,Child Development,2019,"2019, 6",343,yes,no,no,no,"6, 7, 8, 9, 10",NA,no,norway,yes,no,802,no
NA,10.1111/cdev.13109,13109,6,13.09.2022,research article,Child Development,2019,"2019, 6",289,no,no,no,no,"4, 5, 6, 9, 10",NA,no,germany,yes,no,106,no
NA,10.1111/cdev.13107,13107,20,13.09.2022,research article,Child Development,2019,"2019, 1",132,no,no,no,no,"9,10",NA,no,usa,yes,no,310,yes
NA,10.1111/cdev.13105,13105,6,13.09.2022,research article,Child Development,2019,"2019, 6",537,no,no,no,no,"3, 4, 5, 6, 7",NA,yes,germany,yes,no,264,no
NA,10.1111/cdev.13104,13104,14,13.09.2022,research article,Child Development,2019,"2019, 6",526,no,no,no,no,"0, 1, 2, 3, 4, 5, 6, 7",NA,no,norway,yes,no,1155,no
NA,10.1111/cdev.13103,13103,8,13.09.2022,research article,Child Development,2019,"2019, 6",519,yes,no,yes,no,"2, 3, 4, 5, 6, 7, 8, 9, 10",NA,no,usa,yes,yes,"145, 260",no
NA,10.1111/cdev.13102,13102,14,13.09.2022,research article,Child Development,2019,"2019, 6",466,yes,no,yes,no,"9, 10",NA,yes,india,yes,yes,"17, 7",yes
NA,10.1111/cdev.13100,13100,15,13.09.2022,research article,Child Development,2019,"2019, 2",179,no,no,yes,no,"3,4,5",NA,no,usa,yes,no,137,no
NA,10.1111/cdev.13099,13099,2,13.09.2022,research article,Child Development,2019,"2019, 5",60,no,no,yes,no,"4,5,6,7",NA,yes,usa,no,no,118,no
NA,10.1111/cdev.13098,13098,7,13.09.2022,research article,Child Development,2019,"2019, 6",193,no,no,no,no,"8, 9, 10",NA,no,usa,yes,no,308,yes
NA,10.1111/cdev.13095,13095,47,13.09.2022,research article,Child Development,2019,"2019, 5",263,no,no,no,no,NA,"97.6, 4.4",no,usa,yes,no,8920,no
NA,10.1111/cdev.13094,13094,15,13.09.2022,research article,Child Development,2019,"2019, 6",216,no,no,no,no,"8, 9, 10",NA,no,uk,yes,no,102,yes
NA,10.1111/cdev.13092,13092,3,13.09.2022,research article,Child Development,2019,"2019, 6",726,no,no,yes,yes,"3, 4, , 6, 7, 8, 9, 10",NA,yes,australia,yes,no,100,yes
NA,10.1111/cdev.13091,13091,8,13.09.2022,research article,Child Development,2019,"2019, 5",480,yes,no,yes,no,"2,3,5,6",NA,no,usa,yes,no,"181, 222",no
NA,10.1111/cdev.13090,13090,17,13.09.2022,research article,Child Development,2019,"2019, 6",426,yes,no,yes,no,"8, 9, 10",NA,no,china,yes,no,2274,yes
NA,10.1111/cdev.13089,13089,48,13.09.2022,research article,Child Development,2019,"2019, 6",180,no,no,yes,yes,1,NA,no,usa,yes,no,40,no
NA,10.1111/cdev.13088,13088,5,13.09.2022,research article,Child Development,2019,"2019, 6",160,no,no,yes,no,"5,6,7,8,9,10",NA,yes,usa,no,no,195,no
NA,10.1111/cdev.13087,13087,2,13.09.2022,research article,Child Development,2018,"2018, 6",279,no,no,no,no,"4,5,6,7",NA,yes,netherlands,yes,no,269,no
NA,10.1111/cdev.13084,13084,13,13.09.2022,research article,Child Development,2019,"2019, 1",377,yes,yes,yes,no,"3,4,5,6",NA,no,"south africa,australia",yes,yes,"33,64,96",no
NA,10.1111/cdev.13083,13083,8,13.09.2022,research article,Child Development,2018,"2018, 6",169,yes,no,no,yes,"4,5,6",NA,no,china,yes,no,212,no
NA,10.1111/cdev.13082,13082,13,13.09.2022,research article,Child Development,2019,"2019, 6",257,yes,no,yes,no,"4, 5, 6, 7, 8",NA,yes,"germany,israel",yes,yes,"79, 71",no
NA,10.1111/cdev.13075,13075,10,13.09.2022,research article,Child Development,NA,"2019, 1",267,no,no,no,no,"3,4",NA,yes,sweden,yes,no,242,no
NA,10.1111/cdev.13074,13074,4,13.09.2022,research article,Child Development,NA,"2019, 6",523,no,yes,no,no,NA,"10.33,8.07",no,usa,yes,no,280,yes
NA,10.1111/cdev.13072,13072,126,13.09.2022,research article,Child Development,NA,"2019, 4",349,yes,no,yes,yes,"1,2,3,4",NA,no,usa,yes,yes,"14,22,6",no
NA,10.1111/cdev.13071,13071,10,13.09.2022,research article,Child Development,NA,"2019, 6",470,yes,no,yes,no,"1,5,10",NA,no,chile,yes,no,875,yes
NA,10.1111/cdev.13070,13070,1,13.09.2022,research article,Child Development,NA,"2019, 6",316,no,no,no,no,"3,4,5,6,7,8,9,10",NA,no,usa,no,no,184,yes
NA,10.1111/cdev.13069,13069,16,13.09.2022,research article,Child Development,NA,"2019, 6",103,no,no,no,no,4.5,NA,yes,usa,yes,no,60,no
NA,10.1111/cdev.13067,13067,31,13.09.2022,research article,Child Development,NA,"2019, 6",596,yes,no,no,no,NA,5.5999999999999996,no,usa,yes,no,12450,no
NA,10.1111/cdev.13066,13066,18,13.09.2022,research article,Child Development,NA,"2018, 3",101,no,no,no,no,"3,4",NA,no,usa,no,no,119,no
NA,10.1111/cdev.13065,13065,20,13.09.2022,research article,Child Development,NA,"2019, 6",149,no,yes,no,no,"1,2,3,4",NA,no,usa,yes,no,1009,no
NA,10.1111/cdev.13064,13064,35,13.09.2022,research article,Child Development,NA,"2019, 6",488,no,no,yes,yes,"3,4,5,6,7,8,9,10",NA,no,australia,yes,no,107,yes
NA,10.1111/cdev.13063,13063,15,13.09.2022,research article,Child Development,NA,"2018, 5",319,no,no,no,no,"8,9,10",NA,no,netherlands,yes,no,50,yes
NA,10.1111/cdev.13062,13062,12,13.09.2022,research article,Child Development,NA,"2019, 2",156,no,yes,no,no,"6,7,8,9,10",NA,no,canada,no,no,13709,yes
NA,10.1111/cdev.13059,13059,6,13.09.2022,research article,Child Development,NA,"2019, 1",246,no,no,yes,no,"4,5,6",NA,yes,usa,no,no,98,no
NA,10.1111/cdev.13057,13057,8,13.09.2022,research article,Child Development,NA,"2018, 5",158,yes,no,no,no,1,NA,no,india,yes,no,1079,no
NA,10.1111/cdev.13056,13056,47,13.09.2022,research article,Child Development,NA,"2018, 3",505,no,no,no,no,"8,9,10",NA,no,netherlands,yes,no,50,yes
NA,10.1111/cdev.13055,13055,6,13.09.2022,research article,Child Development,NA,"2019, 2",519,yes,no,yes,no,"4,5",NA,no,usa,yes,yes,"60, 60",no
NA,10.1111/cdev.13054,13054,18,13.09.2022,research article,Child Development,NA,"2019, 5",98,no,yes,no,no,1,NA,yes,germany,yes,no,91,no
NA,10.1111/cdev.13053,13053,14,13.09.2022,research article,Child Development,NA,"2019, 2",188,no,no,no,no,3,NA,no,usa,yes,no,36,no
NA,10.1111/cdev.13050,13050,12,13.09.2022,research article,Child Development,NA,"2019, 2",694,yes,yes,no,no,"1,2",NA,yes,canada,yes,yes,"32, 40",no
NA,10.1111/cdev.13047,13047,4,13.09.2022,research article,Child Development,NA,"2019, 1",125,no,no,yes,no,NA,"9.22,0.90",no,usa,yes,no,152,yes
NA,10.1111/cdev.13046,13046,13,13.09.2022,research article,Child Development,NA,"2019, 5",149,no,no,yes,no,"1,2,3",NA,no,usa,no,no,3001,no
NA,10.1111/cdev.13044,13044,33,13.09.2022,research article,Child Development,NA,"2019, 1",173,no,no,yes,no,"6,7,8,9,10",NA,no,netherlands,yes,no,1463,yes
NA,10.1111/cdev.13042,13042,25,13.09.2022,research article,Child Development,NA,"2019, 5",699,no,no,no,no,2.2999999999999998,NA,no,usa,yes,no,493,no
NA,10.1111/cdev.13041,13041,6,13.09.2022,research article,Child Development,NA,"2019, 5",273,no,no,no,yes,NA,"7.31,4.15",no,usa,no,no,172,yes
NA,10.1111/cdev.13040,13040,25,13.09.2022,research article,Child Development,NA,"2018, 6",202,no,no,no,no,"6,7,8,9,10",NA,no,australia,yes,no,35,yes
NA,10.1111/cdev.13037,13037,3,13.09.2022,research article,Child Development,NA,"2019, 4",380,no,no,yes,no,"3,4,5,6",NA,no,canada,yes,no,54,no
NA,10.1111/cdev.13035,13035,15,13.09.2022,research article,Child Development,NA,"2019, 4",304,no,no,no,no,"9,10",NA,no,usa,yes,no,2467,yes
NA,10.1111/cdev.13034,13034,46,13.09.2022,research article,Child Development,NA,"2019, 5",631,no,no,yes,no,"1,2,3,4,5,6",NA,no,usa,yes,no,42,no
NA,10.1111/cdev.13033,13033,20,13.09.2022,research article,Child Development,NA,"2019, 5",132,yes,no,no,no,"5,6,7,8,9,10",NA,no,usa,yes,no,267,yes
NA,10.1111/cdev.13032,13032,21,13.09.2022,research article,Child Development,NA,"2019, 4",403,no,no,yes,no,"5,6,7",NA,no,usa,yes,no,18200,no
NA,10.1111/cdev.13029,13029,6,13.09.2022,research article,Child Development,NA,"2019, 4",200,no,no,yes,no,"5,6,7,8,9",NA,yes,uk,no,no,525,no
NA,10.1111/cdev.13028,13028,11,13.09.2022,research article,Child Development,NA,"2019, 4",337,yes,no,no,no,"0,7",NA,no,uk,yes,yes,"90, 116",yes
NA,10.1111/cdev.13027,13027,16,13.09.2022,research article,Child Development,NA,"2019, 4",382,no,no,yes,no,"0,1,2",NA,no,usa,yes,no,519,no
NA,10.1111/cdev.13026,13026,31,13.09.2022,research article,Child Development,NA,"2018, 6",236,no,no,no,no,0,NA,no,sweden,no,no,94,no
NA,10.1111/cdev.13025,13025,9,13.09.2022,research article,Child Development,NA,"2019, 4",361,no,yes,no,no,"3,4,5,6",NA,yes,china,yes,no,208,no
NA,10.1111/cdev.13024,13024,17,13.09.2022,research article,Child Development,NA,"2019, 5",375,yes,no,no,no,"8,9,10",NA,no,usa,yes,no,267,yes
NA,10.1111/cdev.13023,13023,16,13.09.2022,research article,Child Development,NA,"2018, 3",241,no,no,no,no,"8,9,10",NA,no,usa,yes,no,232,yes
NA,10.1111/cdev.13022,13022,17,13.09.2022,research article,Child Development,NA,"2018, 3",82,no,no,no,no,"0,1",NA,no,usa,yes,no,28,no
NA,10.1111/cdev.13016,13016,20,13.09.2022,research article,Child Development,NA,"2018, 3",299,no,yes,yes,no,"8,9,10",NA,no,norway,no,no,25,yes
NA,10.1111/cdev.13015,13015,29,13.09.2022,research article,Child Development,NA,"2019, 5",346,yes,no,yes,no,"1,4",NA,no,canada,yes,no,452,no
NA,10.1111/cdev.13014,13014,26,13.09.2022,research article,Child Development,NA,"2018, 6",428,no,no,no,no,"3,4,5",NA,yes,usa,no,no,209,no
NA,10.1111/cdev.13012,13012,3,13.09.2022,research article,Child Development,NA,"2019, 1",524,no,no,no,no,"9,10",NA,no,usa,yes,no,913,yes
NA,10.1111/cdev.13011,13011,66,13.09.2022,research article,Child Development,NA,"2019, 1",123,no,no,no,no,"6,7,8,9,10",NA,no,usa,yes,no,94,yes
NA,10.1111/cdev.13010,13010,13,13.09.2022,research article,Child Development,NA,"2019, 1",202,no,yes,no,no,0,NA,no,usa,yes,no,117,no
NA,10.1111/cdev.13009,13009,11,13.09.2022,research article,Child Development,NA,"2019, 4",153,yes,yes,no,yes,"6,7",NA,no,usa,yes,no,90,no
NA,10.1111/cdev.13008,13008,37,13.09.2022,research article,Child Development,NA,"2019, 4",237,no,yes,yes,no,NA,5.4500000000000002,no,usa,yes,yes,203,no
NA,10.1111/cdev.13007,13007,68,13.09.2022,research article,Child Development,NA,"2019, 1",178,no,no,no,no,"2,3,4,5",NA,no,usa,no,no,19957,no
NA,10.1111/cdev.13005,13005,15,13.09.2022,research article,Child Development,NA,"2018, 3",480,no,no,no,no,"7,8,9,10",NA,no,usa,yes,no,84,yes
NA,10.1111/cdev.13004,13004,7,13.09.2022,research article,Child Development,NA,"2018, 3",314,no,no,no,no,0,NA,no,usa,yes,no,34,no
NA,10.1111/cdev.13001,13001,12,13.09.2022,research article,Child Development,NA,"2019, 4",91,no,no,no,no,"5,6,7,8,9,10",NA,no,usa,yes,no,125,yes
NA,10.1111/cdev.13000,13000,8,13.09.2022,research article,Child Development,NA,"2018, 6",833,yes,no,no,no,NA,10.56,no,usa,yes,yes,5209,yes
NA,10.1111/cdev.12999,12999,33,13.09.2022,research article,Child Development,NA,"2019, 4",267,no,yes,no,no,"3,4,5,6,7,8,9,10",NA,no,usa,no,no,240,yes
NA,10.1111/cdev.12996,12996,15,13.09.2022,research article,Child Development,NA,"2019, 4",328,yes,no,no,yes,10,NA,no,germany,yes,no,922,yes
NA,10.1111/cdev.12994,12994,13,13.09.2022,research article,Child Development,NA,"2019, 4",208,no,no,no,no,"4,5,6,7,8,9,10",NA,no,usa,yes,no,157,no
NA,10.1111/cdev.12992,12992,15,13.09.2022,research article,Child Development,NA,"2019, 4",164,yes,yes,yes,no,"7,8,9,10",NA,no,belgium,yes,no,1151,yes
NA,10.1111/cdev.12991,12991,18,13.09.2022,research article,Child Development,NA,"2019, 3",394,yes,no,yes,yes,"5,6,7,8,9,10",NA,yes,canada,yes,no,359,yes
NA,10.1111/cdev.12990,12990,22,13.09.2022,research article,Child Development,NA,"2019, 4",274,no,no,yes,no,"3,4,5",NA,no,uk,yes,no,117,no
NA,10.1111/cdev.12989,12989,12,13.09.2022,research article,Child Development,NA,"2019, 4",368,yes,no,yes,no,"4,5,6,7,8,9,10",NA,no,usa,yes,no,21103,yes
NA,10.1111/cdev.12988,12988,19,13.09.2022,research article,Child Development,NA,"2019, 4",210,no,no,no,no,3,NA,no,uk,yes,no,72,no
NA,10.1111/cdev.12986,12986,24,13.09.2022,research article,Child Development,NA,"2019, 3",320,no,no,no,no,"0,1,2,6",NA,no,usa,no,no,168,no
NA,10.1111/cdev.12985,12985,8,13.09.2022,research article,Child Development,NA,"2019, 3",309,yes,no,no,no,"5,6,7,8,9,10",NA,no,usa,yes,no,121,no
NA,10.1111/cdev.12984,12984,9,13.09.2022,research article,Child Development,NA,"2019, 4",248,no,no,yes,no,"4,5,6,7,8,9,10",NA,no,usa,yes,no,96,yes
NA,10.1111/cdev.12982,12982,10,13.09.2022,research article,Child Development,NA,"2019, 4",141,no,no,no,no,0,NA,no,usa,yes,no,45,no
NA,10.1111/cdev.12980,12980,30,13.09.2022,research article,Child Development,NA,"2019, 3",466,no,no,yes,no,"0,1,2,3",NA,no,usa,no,no,116,no
NA,10.1111/cdev.12979,12979,26,13.09.2022,research article,Child Development,NA,"2019, 4",553,yes,no,yes,yes,"6,7,8,9",NA,no,canada,yes,yes,"20, 20",no
NA,10.1111/cdev.12974,12974,55,13.09.2022,research article,Child Development,NA,"2019, 3",220,yes,yes,yes,yes,"0,1,2,3,4,5,6,7,8,9,10",NA,no,bolivia,yes,yes,128,yes
NA,10.1111/cdev.12973,12973,50,13.09.2022,research article,Child Development,NA,"2019, 1",206,no,no,no,no,2,NA,no,usa,yes,no,144,no
NA,10.1111/cdev.12972,12972,9,13.09.2022,research article,Child Development,NA,"2018, 6",151,no,no,no,no,"4,5,6,7,8,9,10",NA,no,canada,yes,no,37,no
NA,10.1111/cdev.12971,12971,22,13.09.2022,research article,Child Development,NA,"2019, 3",224,yes,no,yes,no,NA,"5.65,.69",no,china,yes,no,95,no
NA,10.1111/cdev.12970,12970,7,13.09.2022,research article,Child Development,NA,"2018, 6",90,no,no,no,no,"0,1",NA,no,netherlands,no,no,75,no
NA,10.1111/cdev.12968,12968,17,13.09.2022,research article,Child Development,NA,"2018, 5",300,yes,yes,no,no,"0,1,2,3,4,5",NA,no,uk,yes,no,13744,no
NA,10.1111/cdev.12960,12960,14,13.09.2022,research article,Child Development,NA,"2019, 3",108,yes,no,no,no,"6,7,8",NA,no,usa,yes,no,127,no
NA,10.1111/cdev.12957,12957,12,13.09.2022,research article,Child Development,NA,"2018, 5",266,no,no,no,no,"7,8,9,10",NA,no,uk,yes,no,671,yes
